id,Title,Movie Link,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,opening_weekend_Gross,genres
tt0213652,The Girls of the Golden Saloon,https://www.imdb.com/title/tt0213652,1975,1h 21m,,3.7,101,,,,"['Spaghetti Western', 'Crime', 'Western']"
tt0223777,Darker Than Night,https://www.imdb.com/title/tt0223777,1975,1h 42m,,6.7,1.6K,,,,"['Supernatural Horror', 'Horror', 'Mystery', 'Thriller']"
tt0254688,Pick-up,https://www.imdb.com/title/tt0254688,1975,1h 20m,R,4.5,1.1K,35000.0,,,['Drama']
tt0257099,Saturday Night at the Baths,https://www.imdb.com/title/tt0257099,1975,1h 26m,R,5.7,562,,,,"['Comedy', 'Drama']"
tt0072827,Cover Girl Models,https://www.imdb.com/title/tt0072827,1975,1h 13m,R,4.3,313,,,,['Thriller']
tt0072747,Bucktown,https://www.imdb.com/title/tt0072747,1975,1h 34m,R,6.1,1.7K,600000.0,,,"['Action', 'Crime', 'Drama']"
tt0073764,Summer School Teachers,https://www.imdb.com/title/tt0073764,1975,1h 25m,R,4.4,356,,,,"['Romance', 'Thriller']"
tt0073941,Aloha Bobby and Rose,https://www.imdb.com/title/tt0073941,1975,1h 28m,PG,6.3,736,600000.0,,,['Drama']
tt0072034,The Prisoner of Second Avenue,https://www.imdb.com/title/tt0072034,1975,1h 38m,PG,6.7,4K,,,,['Comedy']
tt0073006,Foreplay,https://www.imdb.com/title/tt0073006,1975,1h 15m,R,4.0,185,,,,"['Parody', 'Satire', 'Sketch Comedy', 'Comedy']"
tt0073878,W.W. and the Dixie Dancekings,https://www.imdb.com/title/tt0073878,1975,1h 31m,PG,5.9,1.1K,,,,['Comedy']
tt9270362,The Amusement Park,https://www.imdb.com/title/tt9270362,1975,53m,,6.3,3.4K,37000.0,,,"['Drama', 'Horror', 'Thriller']"
tt0072996,Flic Story,https://www.imdb.com/title/tt0072996,1975,1h 52m,,6.9,3.2K,,,,"['True Crime', 'Crime', 'Drama', 'Thriller']"
tt0072819,The Sex Machine,https://www.imdb.com/title/tt0072819,1975,1h 44m,R,6.0,258,,,,"['Comedy', 'Sci-Fi']"
tt0072623,Alfie Darling,https://www.imdb.com/title/tt0072623,1975,1h 42m,R,4.6,431,,,,"['Comedy', 'Drama']"
tt0073166,India Song,https://www.imdb.com/title/tt0073166,1975,2h,Not Rated,6.1,2.7K,254542.0,9308.0,,"['Drama', 'Fantasy', 'Romance']"
tt0073502,Overlord,https://www.imdb.com/title/tt0073502,1975,1h 23m,Not Rated,7.1,3.5K,89951.0,3333.0,,"['Drama', 'History', 'War']"
tt0071483,Wrong Move,https://www.imdb.com/title/tt0071483,1975,1h 43m,Not Rated,6.9,4.1K,620000.0,,,"['Road Trip', 'Drama']"
tt0128451,Satan's Children,https://www.imdb.com/title/tt0128451,1975,1h 27m,Not Rated,4.4,659,25000.0,,,['Horror']
tt0079349,Intimate Relations,https://www.imdb.com/title/tt0079349,1975,1h 35m,,6.7,75,,,,['Comedy']
tt0072714,Blue Jeans,https://www.imdb.com/title/tt0072714,1975,1h 33m,TV-14,5.2,421,,,,['Drama']
tt0144246,If You Don't Stop It... You'll Go Blind!!!,https://www.imdb.com/title/tt0144246,1975,1h 20m,R,4.6,434,,,,"['Parody', 'Sketch Comedy', 'Comedy']"
tt0071950,Footprints on the Moon,https://www.imdb.com/title/tt0071950,1975,1h 30m,Not Rated,6.6,2.6K,,,,"['Horror', 'Mystery', 'Thriller']"
tt0073338,Night of the Howling Beast,https://www.imdb.com/title/tt0073338,1975,1h 27m,R,5.3,944,,,,"['Werewolf Horror', 'Adventure', 'Horror']"
tt0071687,"How to Drown Dr. Mracek, the Lawyer",https://www.imdb.com/title/tt0071687,1975,1h 36m,,7.5,1.4K,,,,"['Farce', 'Feel-Good Romance', 'High-Concept Comedy', 'Quirky Comedy', 'Slapstick', 'Supernatural Fantasy', 'Survival', 'Comedy', 'Fantasy', 'Romance']"
tt0071231,Blazing Stewardesses,https://www.imdb.com/title/tt0071231,1975,1h 35m,R,2.7,589,750000.0,,,"['Comedy', 'Western']"
tt0073290,The Teasers,https://www.imdb.com/title/tt0073290,1975,1h 30m,R,4.6,827,,,,['Comedy']
tt0186797,Adam and Nicole,https://www.imdb.com/title/tt0186797,1975,1h 20m,X,4.8,81,,,,"['Comedy', 'Drama']"
tt0073634,The Romantic Englishwoman,https://www.imdb.com/title/tt0073634,1975,1h 56m,R,6.1,1.5K,1200000.0,,,"['Satire', 'Comedy', 'Drama', 'Romance']"
tt0073655,The Bloodsucker Leads the Dance,https://www.imdb.com/title/tt0073655,1975,1h 29m,Not Rated,3.7,504,,,,"['Horror', 'Mystery']"
tt0073535,The Night Caller,https://www.imdb.com/title/tt0073535,1975,1h 31m,R,6.9,4.5K,12000000.0,,,"['Action', 'Crime', 'Drama', 'Thriller']"
tt0073469,The Novice,https://www.imdb.com/title/tt0073469,1975,1h 35m,,4.3,163,,,,['Comedy']
tt0195537,The Awakening of Annie,https://www.imdb.com/title/tt0195537,1975,1h 46m,X,4.0,126,,,,['Drama']
tt0072613,Afonya,https://www.imdb.com/title/tt0072613,1975,1h 32m,PG,7.8,5.1K,,,,"['Comedy', 'Drama', 'Romance']"
tt0072706,The Black Bird,https://www.imdb.com/title/tt0072706,1975,1h 50m,PG,5.4,685,,,,"['Parody', 'Adventure', 'Comedy', 'Crime', 'Mystery']"
tt0073275,Legend of the Werewolf,https://www.imdb.com/title/tt0073275,1975,1h 25m,,5.6,976,,,,['Horror']
tt0073373,Terror of Mechagodzilla,https://www.imdb.com/title/tt0073373,1975,1h 19m,G,6.1,6.1K,,275.0,,"['Alien Invasion', 'Animal Adventure', 'Dinosaur Adventure', 'Kaiju', 'Supernatural Fantasy', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
tt0073343,The Man from Hong Kong,https://www.imdb.com/title/tt0073343,1975,1h 46m,R,6.6,2K,535000.0,684.0,,"['Action', 'Adventure', 'Crime', 'Drama']"
tt0073800,The Travelling Players,https://www.imdb.com/title/tt0073800,1975,3h 50m,,7.9,4.5K,,,,"['Drama', 'History', 'Music', 'War']"
tt0287617,Oryu's Passion: Bondage Skin,https://www.imdb.com/title/tt0287617,1975,1h 16m,,5.7,28,,,,['Crime']
tt0187044,Cookies,https://www.imdb.com/title/tt0187044,1975,1h 45m,R,6.6,1.1K,,,,"['Comedy', 'Drama']"
tt0073461,Night of the Seagulls,https://www.imdb.com/title/tt0073461,1975,1h 29m,R,5.7,2.3K,,,,['Horror']
tt0071344,Loaded Guns,https://www.imdb.com/title/tt0071344,1975,1h 36m,PG,4.8,520,,,,"['Action', 'Comedy', 'Crime']"
tt0074873,"Mary, Mary, Bloody Mary",https://www.imdb.com/title/tt0074873,1975,1h 31m,R,5.0,837,499000.0,,,"['Slasher Horror', 'Drama', 'Horror', 'Mystery', 'Thriller']"
tt0073488,They Fought for Their Country,https://www.imdb.com/title/tt0073488,1975,2h 38m,,7.7,3.4K,,,,"['Drama', 'War']"
tt0073485,Waves of Lust,https://www.imdb.com/title/tt0073485,1975,1h 28m,Not Rated,5.5,564,,,,"['Drama', 'Thriller']"
tt0073029,Galileo,https://www.imdb.com/title/tt0073029,1975,2h 25m,PG,6.5,759,,,,"['Biography', 'Drama']"
tt0072615,Against a Crooked Sky,https://www.imdb.com/title/tt0072615,1975,1h 29m,G,5.4,789,,,,"['Adventure', 'Drama', 'Family', 'Western']"
tt0083155,L'éventreur de Notre-Dame,https://www.imdb.com/title/tt0083155,1975,1h 35m,Not Rated,4.7,972,,,,['Horror']
tt0072822,"Cornbread, Earl and Me",https://www.imdb.com/title/tt0072822,1975,1h 35m,PG,6.9,1.1K,800000.0,,,"['Basketball', 'Drama', 'Sport']"
tt0073042,The Ghoul,https://www.imdb.com/title/tt0073042,1975,1h 28m,R,5.3,1.9K,,,,"['Horror', 'Thriller']"
tt0073168,Infra-Man,https://www.imdb.com/title/tt0073168,1975,1h 30m,PG,6.3,2.3K,,,,"['Superhero', 'Action', 'Sci-Fi']"
tt0073901,The Wilby Conspiracy,https://www.imdb.com/title/tt0073901,1975,1h 45m,PG,6.4,2.3K,,,,"['Action', 'Adventure', 'Drama', 'Thriller']"
tt0073202,Jessi's Girls,https://www.imdb.com/title/tt0073202,1975,1h 20m,R,4.9,398,,,,"['Spaghetti Western', 'Western']"
tt0187192,Julie,https://www.imdb.com/title/tt0187192,1975,2h 25m,Not Rated,6.2,308,,,,"['Drama', 'Family', 'Musical', 'Romance']"
tt0221269,Teenage Seductress,https://www.imdb.com/title/tt0221269,1975,1h 26m,R,3.7,314,,,,['Drama']
tt0072894,The Sweet Aunts,https://www.imdb.com/title/tt0072894,1975,1h 30m,,4.7,204,,,,['Comedy']
tt0073482,The Olsen Gang on the Track,https://www.imdb.com/title/tt0073482,1975,1h 45m,Not Rated,7.2,2.2K,,,,"['Comedy', 'Crime', 'Family']"
tt0256308,Violated!,https://www.imdb.com/title/tt0256308,1975,1h 25m,R,5.0,142,,,,"['Crime', 'Drama']"
tt0071398,Deadly Strangers,https://www.imdb.com/title/tt0071398,1975,1h 28m,R,6.4,787,,,,['Thriller']
tt0165239,Da jiang nan bei,https://www.imdb.com/title/tt0165239,1975,1h 28m,,6.2,18,,,,"['Action', 'Drama']"
tt0071093,Abigail Lesley Is Back in Town,https://www.imdb.com/title/tt0071093,1975,1h 40m,R,5.7,505,,,,"['Drama', 'Romance']"
tt0073181,It Seemed Like a Good Idea at the Time,https://www.imdb.com/title/tt0073181,1975,1h 30m,PG,3.7,418,1200000.0,,,['Comedy']
tt0146872,Hot Sex in Bangkok,https://www.imdb.com/title/tt0146872,1975,1h 22m,,3.2,156,,,,['Comedy']
tt0073835,The Ultimate Warrior,https://www.imdb.com/title/tt0073835,1975,1h 34m,R,5.6,2.3K,800000.0,,,"['Action', 'Sci-Fi']"
tt0070871,The Mummy's Revenge,https://www.imdb.com/title/tt0070871,1975,1h 31m,,5.4,404,,,,['Horror']
tt0075140,End of the Game,https://www.imdb.com/title/tt0075140,1975,1h 46m,PG,5.9,1.1K,,,,"['Crime', 'Drama', 'Mystery', 'Thriller']"
tt0072826,"Cousin, Cousine",https://www.imdb.com/title/tt0072826,1975,1h 35m,R,6.7,1.8K,,,,"['Comedy', 'Romance']"
tt0073620,Report to the Commissioner,https://www.imdb.com/title/tt0073620,1975,1h 52m,PG,6.7,1.3K,,,,"['Action', 'Crime', 'Drama']"
tt0072867,Sharon's Baby,https://www.imdb.com/title/tt0072867,1975,1h 35m,R,4.2,1.5K,,,,['Horror']
tt0074423,The Sunday Woman,https://www.imdb.com/title/tt0074423,1975,1h 49m,R,6.6,1.4K,,,,"['Comedy', 'Crime', 'Mystery']"
tt0072605,The Adolescents,https://www.imdb.com/title/tt0072605,1975,1h 45m,,4.7,183,,,,['Drama']
tt0072905,Dr. Minx,https://www.imdb.com/title/tt0072905,1975,1h 34m,R,4.3,153,,,,"['Comedy', 'Drama']"
tt0072770,Catherine & Co.,https://www.imdb.com/title/tt0072770,1975,1h 40m,R,5.3,243,,,,"['Comedy', 'Drama']"
tt0256116,Hard Love,https://www.imdb.com/title/tt0256116,1975,1h 33m,,5.8,37,,,,['Comedy']
tt0079058,The Divine Nymph,https://www.imdb.com/title/tt0079058,1975,1h 55m,R,5.7,433,,,,['Drama']
tt0071204,Bellas de noche,https://www.imdb.com/title/tt0071204,1975,1h 38m,,5.5,145,,,,"['Comedy', 'Drama', 'Romance']"
tt0072222,Street Girls,https://www.imdb.com/title/tt0072222,1975,1h 14m,R,4.3,255,35000.0,,,"['Drama', 'Thriller']"
tt0361505,Dharmatma,https://www.imdb.com/title/tt0361505,1975,2h 43m,Not Rated,6.6,398,,,,"['Action', 'Romance', 'Thriller']"
tt0073526,Peeper,https://www.imdb.com/title/tt0073526,1975,1h 27m,PG,5.6,957,,,,"['Parody', 'Comedy', 'Crime', 'Mystery']"
tt0070312,A Dragonfly for Each Corpse,https://www.imdb.com/title/tt0070312,1975,1h 25m,Not Rated,5.7,716,,,,"['Crime', 'Horror', 'Mystery', 'Thriller']"
tt0071854,Moonrunners,https://www.imdb.com/title/tt0071854,1975,1h 50m,PG,5.9,404,,,,"['Action', 'Comedy', 'Crime', 'Drama']"
tt2321247,Death Brings Roses,https://www.imdb.com/title/tt2321247,1975,1h 35m,,3.4,134,,,,['Action']
tt0073541,Flatfoot in Hong Kong,https://www.imdb.com/title/tt0073541,1975,1h 55m,,6.4,3.7K,,,,"['Dark Comedy', 'Action', 'Comedy', 'Crime', 'Drama']"
tt0072953,Eskimo Nell,https://www.imdb.com/title/tt0072953,1975,1h 25m,,4.4,450,,,,"['Parody', 'Satire', 'Slapstick', 'Comedy']"
tt0073213,Journey Into Fear,https://www.imdb.com/title/tt0073213,1975,1h 40m,R,5.2,348,2500000.0,,,['Thriller']
tt0075432,Winterhawk,https://www.imdb.com/title/tt0075432,1975,1h 38m,PG,5.7,650,850000.0,,,"['Mountain Adventure', 'Adventure', 'Western']"
tt0206381,A Virgin for St. Tropez,https://www.imdb.com/title/tt0206381,1975,1h 25m,Not Rated,5.3,95,,,,['Drama']
tt0072814,Confessions of a Pop Performer,https://www.imdb.com/title/tt0072814,1975,1h 31m,,4.3,1K,,,,['Comedy']
tt2393868,A Haunted Turkish Bathhouse,https://www.imdb.com/title/tt2393868,1975,1h 21m,Unrated,5.9,348,,,,['Horror']
tt0074381,Deadly Hero,https://www.imdb.com/title/tt0074381,1975,1h 42m,R,5.8,423,,,,"['Crime', 'Drama', 'Thriller']"
tt0073858,The Lost Honor of Katharina Blum,https://www.imdb.com/title/tt0073858,1975,1h 46m,R,7.3,5.1K,1700000.0,,,"['Docudrama', 'Heist', 'Political Drama', 'Crime', 'Drama']"
tt0252488,The Chaos Class Failed the Class,https://www.imdb.com/title/tt0252488,1975,1h 35m,,8.8,25K,,,,['Comedy']
tt0071798,The Maids,https://www.imdb.com/title/tt0071798,1975,1h 35m,PG,6.3,602,,,,"['Drama', 'Romance']"
tt0072446,The Promised Land,https://www.imdb.com/title/tt0072446,1975,2h 50m,Not Rated,7.8,4.2K,31300000.0,,,['Drama']
tt0073586,Psychic Killer,https://www.imdb.com/title/tt0073586,1975,1h 29m,PG,5.5,1.1K,250000.0,,,"['Horror', 'Thriller']"
tt0071512,The Flying Guillotine,https://www.imdb.com/title/tt0071512,1975,1h 51m,Not Rated,6.6,1.7K,,,,"['Action', 'Drama']"
tt0073345,The Man in the Glass Booth,https://www.imdb.com/title/tt0073345,1975,1h 57m,PG,7.0,1.5K,,,,"['Drama', 'War']"
tt0068204,The Amorous Milkman,https://www.imdb.com/title/tt0068204,1975,1h 26m,,2.9,431,,,,['Comedy']
tt0073624,Return to Macon County,https://www.imdb.com/title/tt0073624,1975,1h 30m,PG,5.6,902,800000.0,,,['Drama']
tt0073559,Posse,https://www.imdb.com/title/tt0073559,1975,1h 32m,PG,6.5,2.5K,2000000.0,,,"['Drama', 'Western']"
tt0074849,Man Friday,https://www.imdb.com/title/tt0074849,1975,1h 55m,PG,6.2,1.1K,,,,"['Adventure', 'Comedy', 'Drama']"
tt0073218,Juego de amor prohibido,https://www.imdb.com/title/tt0073218,1975,1h 25m,,6.1,215,,,,"['Coming-of-Age', 'Dark Comedy', 'Erotic Thriller', 'Psychological Drama', 'Psychological Thriller', 'Teen Drama', 'Crime', 'Drama', 'Thriller']"
tt0072603,The French Detective,https://www.imdb.com/title/tt0072603,1975,1h 31m,,6.9,1.9K,,,,"['Police Procedural', 'Workplace Drama', 'Crime', 'Drama']"
tt0073784,Take a Hard Ride,https://www.imdb.com/title/tt0073784,1975,1h 43m,PG,5.7,1.5K,2300000.0,,,"['Spaghetti Western', 'Adventure', 'Drama', 'Western']"
tt0132379,Olsenbandens siste bedrifter,https://www.imdb.com/title/tt0132379,1975,1h 31m,,6.4,853,,,,"['Comedy', 'Crime', 'Family']"
tt0073775,The Swiss Family Robinson,https://www.imdb.com/title/tt0073775,1975,1h 40m,,6.2,256,,,,['Adventure']
tt0075203,The 18 Bronzemen,https://www.imdb.com/title/tt0075203,1975,1h 35m,PG,6.3,499,,,,"['Martial Arts', 'Action', 'Drama', 'War']"
tt0073279,Lepke,https://www.imdb.com/title/tt0073279,1975,1h 50m,R,5.5,459,900000.0,,,"['Biography', 'Drama']"
tt0155606,Charandas Chor,https://www.imdb.com/title/tt0155606,1975,2h 36m,,7.8,61,,,,['Drama']
tt0073739,The Spiral Staircase,https://www.imdb.com/title/tt0073739,1975,1h 29m,Approved,4.7,614,,,,"['B-Horror', 'Giallo', 'Psychological Horror', 'Psychological Thriller', 'Whodunnit', 'Horror', 'Mystery', 'Thriller']"
tt0073773,The Swinging Barmaids,https://www.imdb.com/title/tt0073773,1975,1h 28m,R,5.3,325,,,,"['Crime', 'Drama']"
tt0071297,The Flesh of the Orchid,https://www.imdb.com/title/tt0071297,1975,1h 50m,,6.1,720,,,,"['Drama', 'Thriller']"
tt0073208,A Woman Called Sada Abe,https://www.imdb.com/title/tt0073208,1975,1h 25m,,6.1,626,,,,"['Biography', 'Drama']"
tt0071882,My Pleasure Is My Business,https://www.imdb.com/title/tt0071882,1975,1h 34m,R,4.5,73,365000.0,,,['Comedy']
tt0070556,Poor Pretty Eddie,https://www.imdb.com/title/tt0070556,1975,1h 32m,R,5.4,977,1100000.0,,,"['Crime', 'Drama', 'Horror', 'Thriller']"
tt0073206,Black Magic,https://www.imdb.com/title/tt0073206,1975,1h 36m,R,6.2,880,,,,"['Fantasy', 'Horror']"
tt0084272,The Love Butcher,https://www.imdb.com/title/tt0084272,1975,1h 25m,R,5.8,497,,,,"['B-Horror', 'Slasher Horror', 'Horror']"
tt0073278,Leonor,https://www.imdb.com/title/tt0073278,1975,1h 41m,PG,5.6,492,,,,"['Drama', 'Fantasy', 'Horror']"
tt0178186,Aandhi,https://www.imdb.com/title/tt0178186,1975,2h 13m,,7.9,1.7K,,,,"['Drama', 'Romance']"
tt0155306,Savage Man Savage Beast,https://www.imdb.com/title/tt0155306,1975,1h 34m,R,5.4,405,,,,"['Adventure', 'Documentary', 'Drama']"
tt0072831,Criminally Insane,https://www.imdb.com/title/tt0072831,1975,1h 1m,R,5.3,1.3K,30000.0,,,"['Slasher Horror', 'Horror', 'Thriller']"
tt0072771,Dracula in the Provinces,https://www.imdb.com/title/tt0072771,1975,1h 40m,,5.7,322,,643333.0,,"['Comedy', 'Horror']"
tt0073103,Hennessy,https://www.imdb.com/title/tt0073103,1975,1h 43m,PG,6.2,898,,,,"['Action', 'Drama', 'Thriller']"
tt0131449,Kiss of the Tarantula,https://www.imdb.com/title/tt0131449,1975,1h 25m,PG,4.4,900,200000.0,,,['Horror']
tt0072833,The Devil's Cross,https://www.imdb.com/title/tt0072833,1975,1h 32m,,5.4,194,,,,['Horror']
tt0071341,School of Death,https://www.imdb.com/title/tt0071341,1975,1h 50m,,5.2,188,,,,"['Crime', 'Horror', 'Thriller']"
tt3269022,Thiruvarul,https://www.imdb.com/title/tt3269022,1975,,,6.2,13,,,,['Fantasy']
tt0073163,Incorrigible,https://www.imdb.com/title/tt0073163,1975,1h 40m,,6.5,1.9K,,,,['Comedy']
tt0169620,The Black Gestapo,https://www.imdb.com/title/tt0169620,1975,1h 30m,R,4.7,1.4K,,,,"['Crime', 'Drama', 'Thriller']"
tt0073948,Adoption,https://www.imdb.com/title/tt0073948,1975,1h 29m,Not Rated,7.2,1.5K,,,,['Drama']
tt0071131,My Mother's Friend,https://www.imdb.com/title/tt0071131,1975,1h 35m,,4.5,155,,,,"['Raunchy Comedy', 'Teen Comedy', 'Comedy']"
tt0073259,Lady Cocoa,https://www.imdb.com/title/tt0073259,1975,1h 33m,R,4.7,415,250000.0,,,"['Crime', 'Drama']"
tt0072597,Abduction,https://www.imdb.com/title/tt0072597,1975,1h 35m,R,5.0,301,300000.0,,,"['Crime', 'Drama', 'Thriller']"
tt0173866,Frozen Scream,https://www.imdb.com/title/tt0173866,1975,1h 25m,Not Rated,2.8,654,,,,"['Zombie Horror', 'Horror']"
tt0073471,Number Two,https://www.imdb.com/title/tt0073471,1975,1h 28m,,6.2,1.1K,,,,"['Documentary', 'Drama']"
tt0074657,Hugo the Hippo,https://www.imdb.com/title/tt0074657,1975,1h 31m,G,6.8,566,,,,"['Animation', 'Drama', 'Family']"
tt0071164,The Killer of Dolls,https://www.imdb.com/title/tt0071164,1975,1h 38m,,5.9,424,,,,"['Slasher Horror', 'Drama', 'Horror', 'Thriller']"
tt0072773,Tickled Pink,https://www.imdb.com/title/tt0072773,1975,1h 23m,R,4.7,313,,,,"['Satire', 'Comedy']"
tt0257667,The Daughter of Emanuelle,https://www.imdb.com/title/tt0257667,1975,1h 30m,,4.6,87,,,,['Drama']
tt0165795,Geet Gaata Chal,https://www.imdb.com/title/tt0165795,1975,2h 10m,Not Rated,7.5,171,,,,"['Comedy', 'Drama', 'Family', 'Musical']"
tt0073131,The 'Human' Factor,https://www.imdb.com/title/tt0073131,1975,1h 35m,R,5.6,751,,,,"['Drama', 'Thriller']"
tt0145761,Ein echter Hausfrauenfreund,https://www.imdb.com/title/tt0145761,1975,1h 18m,,4.6,116,,,,['Comedy']
tt0073543,Piger i trøjen,https://www.imdb.com/title/tt0073543,1975,1h 50m,,5.9,677,,,,['Comedy']
tt0073769,La supplente,https://www.imdb.com/title/tt0073769,1975,1h 35m,,4.7,88,,,,['Comedy']
tt0073660,The Day That Shook the World,https://www.imdb.com/title/tt0073660,1975,1h 51m,R,6.1,375,,,,"['Drama', 'History']"
tt0156836,Ne bolit golova u dyatla,https://www.imdb.com/title/tt0156836,1975,1h 19m,,7.4,369,,,,"['Drama', 'Romance']"
tt0207983,Australia After Dark,https://www.imdb.com/title/tt0207983,1975,1h 30m,,4.8,191,50000.0,,,['Documentary']
tt0073716,Sixpack Annie,https://www.imdb.com/title/tt0073716,1975,1h 28m,R,4.2,348,,,,"['Action', 'Adventure', 'Comedy', 'Romance']"
tt0073698,Sheila Levine Is Dead and Living in New York,https://www.imdb.com/title/tt0073698,1975,1h 53m,PG,6.5,340,,,,['Comedy']
tt0073096,Hearts of the West,https://www.imdb.com/title/tt0073096,1975,1h 42m,PG,6.5,1.8K,2000000.0,,,"['Contemporary Western', 'Comedy', 'Western']"
tt0074542,"Forever Young, Forever Free",https://www.imdb.com/title/tt0074542,1975,1h 25m,G,6.9,233,,,,"['Drama', 'Family']"
tt0072060,Rachel's Man,https://www.imdb.com/title/tt0072060,1975,1h 51m,PG,5.2,63,,,,['Drama']
tt0073663,Le sauvage,https://www.imdb.com/title/tt0073663,1975,1h 47m,PG,6.5,2.2K,,13161770.0,,"['Adventure', 'Comedy', 'Drama', 'Romance']"
tt0073326,Marco Polo,https://www.imdb.com/title/tt0073326,1975,1h 43m,R,6.3,385,,,,"['Action', 'Adventure', 'Biography']"
tt0072825,La course à l'échalote,https://www.imdb.com/title/tt0072825,1975,1h 35m,,6.2,1.3K,,,,"['Slapstick', 'Comedy']"
tt0192472,Love Under the Elms,https://www.imdb.com/title/tt0192472,1975,1h 35m,,5.9,119,,,,"['Drama', 'Romance']"
tt0070834,Trip with the Teacher,https://www.imdb.com/title/tt0070834,1975,1h 31m,R,4.6,1.7K,31000.0,,,"['Crime', 'Drama', 'Horror', 'Thriller']"
tt0072123,The Flower in His Mouth,https://www.imdb.com/title/tt0072123,1975,1h 53m,Not Rated,6.4,525,,,,"['Drama', 'Mystery']"
tt0073266,Largo retorno,https://www.imdb.com/title/tt0073266,1975,1h 56m,,6.5,95,,,,"['Drama', 'Romance', 'Sci-Fi']"
tt0073847,The Return of the Exorcist,https://www.imdb.com/title/tt0073847,1975,1h 28m,Not Rated,3.9,359,,,,['Horror']
tt0072993,Slade in Flame,https://www.imdb.com/title/tt0072993,1975,1h 31m,,6.9,686,,,,"['Rock Musical', 'Drama', 'Music', 'Musical']"
tt0072932,Emilienne & Nicole,https://www.imdb.com/title/tt0072932,1975,1h 35m,,4.8,212,,,,['Drama']
tt0075083,Silent Action,https://www.imdb.com/title/tt0075083,1975,1h 38m,,6.4,577,,,,"['Action', 'Crime', 'Drama']"
tt0072870,Dharam Karam,https://www.imdb.com/title/tt0072870,1975,2h 39m,,5.6,174,,,,"['Drama', 'Family']"
tt0072904,Down Town,https://www.imdb.com/title/tt0072904,1975,1h 26m,,4.7,493,,,,"['Comedy', 'Crime']"
tt3420392,The House of Exorcism,https://www.imdb.com/title/tt3420392,1975,1h 32m,R,4.6,887,,,,"['Horror', 'Mystery']"
tt0072053,Let Joy Reign Supreme,https://www.imdb.com/title/tt0072053,1975,1h 59m,Not Rated,7.0,1.8K,,,,"['Period Drama', 'Drama', 'History', 'War']"
tt0073302,Murph the Surf,https://www.imdb.com/title/tt0073302,1975,1h 41m,PG,6.1,252,,,,"['Biography', 'Comedy', 'Crime', 'Drama']"
tt0073236,Khel Khel Mein,https://www.imdb.com/title/tt0073236,1975,2h 19m,,7.2,428,,,,"['Comedy', 'Mystery', 'Romance', 'Thriller']"
tt0222225,Il nano e la strega,https://www.imdb.com/title/tt0222225,1975,1h 7m,,4.9,140,,,,"['Adult Animation', 'Anime', 'Animation', 'Comedy']"
tt0073357,The Master Gunfighter,https://www.imdb.com/title/tt0073357,1975,2h 1m,PG,4.5,454,3500000.0,,,"['Spaghetti Western', 'Drama', 'Western']"
tt0072844,Darktown Strutters,https://www.imdb.com/title/tt0072844,1975,1h 30m,PG,4.8,553,,,,"['Satire', 'Slapstick', 'Action', 'Comedy', 'Musical']"
tt0071478,Exorcism,https://www.imdb.com/title/tt0071478,1975,1h 30m,Not Rated,4.9,634,,,,['Horror']
tt0073067,Lover Boy,https://www.imdb.com/title/tt0073067,1975,1h 35m,,5.0,405,,,,['Comedy']
tt0260440,Trucker's Woman,https://www.imdb.com/title/tt0260440,1975,1h 21m,R,2.8,329,,,,"['Action', 'Drama']"
tt0073554,The Police Are Blundering in the Dark,https://www.imdb.com/title/tt0073554,1975,1h 27m,Not Rated,4.9,602,,,,"['Crime', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
tt0071765,El llanto de la tortuga,https://www.imdb.com/title/tt0071765,1975,1h 33m,,7.1,107,,,,"['Crime', 'Drama', 'Thriller']"
tt0074710,Jana Aranya,https://www.imdb.com/title/tt0074710,1975,2h 11m,,8.3,1.9K,,,,['Drama']
tt0071967,A Woman Possessed,https://www.imdb.com/title/tt0071967,1975,1h 35m,,4.9,232,,,,['Horror']
tt0071104,The Adventures of Frontier Fremont,https://www.imdb.com/title/tt0071104,1975,1h 46m,G,6.4,140,,,,"['Mountain Adventure', 'Adventure', 'Family', 'Western']"
